Temparature,Humidity,Moisture,Cluster,Soil Type
37.91,78.37,47.5,1,Clayey
22.06,53.64,62.42999999999999,4,Sandy
29.48,65.8,57.41,0,Loamy
40.0,69.31,59.57,4,Sandy
25.819999999999997,56.18000000000001,61.74,0,Loamy
32.76,51.56,45.73,4,Sandy
36.77,64.73,55.77000000000001,2,Red
20.580000000000002,55.92,31.05,0,Loamy
21.55,53.17000000000001,35.77,2,Red
31.85,64.85,57.26,0,Loamy
27.379999999999995,50.41,31.84,3,Clayey
24.4,57.91,27.16,0,Loamy
36.87,57.56999999999999,45.09,3,Clayey
35.65,71.86,53.99,0,Loamy
30.31,50.43,35.53,3,Clayey
25.23,48.46999999999999,57.13,2,Red
26.81,65.88,59.330000000000005,0,Loamy
38.19,61.79,70.0,0,Loamy
33.87,62.52,61.809999999999995,4,Sandy
28.87,57.72,46.25,3,Clayey
37.83,59.3,43.69,0,Loamy
29.800000000000004,59.07,54.15,4,Sandy
32.93,59.84,31.680000000000003,0,Loamy
26.859999999999996,48.06000000000001,41.76,4,Sandy
35.24,56.79999999999999,37.98,2,Red
29.779999999999998,70.86,33.51,3,Clayey
27.689999999999998,65.61,48.22,2,Red
24.76,43.52,35.03,4,Sandy
30.93,47.92,53.87,4,Sandy
29.989999999999995,54.05,36.41,3,Clayey
28.32,51.25,38.83,4,Sandy
32.3,57.5,28.11,1,Clayey
28.84,56.24,54.54,0,Loamy
34.15,64.07,42.61,3,Clayey
34.1,59.07,37.26,2,Red
29.229999999999997,57.13,41.46,2,Red
32.1,61.90999999999999,33.02,0,Loamy
29.11,56.699999999999996,40.85,2,Red
30.83,43.14,58.64,1,Clayey
29.280000000000005,64.36,38.44,1,Clayey
25.66,68.77,42.77,4,Sandy
29.509999999999998,61.2,48.69,0,Loamy
29.72,51.46,39.97,1,Clayey
33.16,68.18,27.27,0,Loamy
38.57,69.47,35.76,4,Sandy
30.4,58.64999999999999,58.25,4,Sandy
34.75,70.91,33.64,3,Clayey
27.58,60.64,42.28,0,Loamy
30.98,60.43,34.78,3,Clayey
38.1,74.1,66.48,0,Loamy
28.06,60.94,51.32,3,Clayey
25.92,63.87,37.41,2,Red
28.82,48.22,36.64,0,Loamy
37.06,75.75,28.48,0,Loamy
32.73,68.98,46.02,3,Clayey
31.370000000000005,64.37,50.13000000000001,3,Clayey
34.0,59.81,36.57,4,Sandy
31.81,58.06,49.03,1,Clayey
22.25,58.5,48.46,4,Sandy
31.099999999999998,60.2,37.11,3,Clayey
35.42,57.14,39.62,4,Sandy
26.7,56.64,48.14,1,Clayey
32.35,63.16,38.72,2,Red
24.07,56.17,37.66,1,Clayey
36.03,64.38,52.82,4,Sandy
33.45,73.71,34.17,3,Clayey
26.83,55.99,70.0,1,Clayey
37.23,57.81,35.92,2,Red
37.91,67.79,65.15,0,Loamy
32.7,52.68,51.6,4,Sandy
30.570000000000004,51.83,41.43,1,Clayey
27.81,50.20000000000001,35.57,1,Clayey
28.53,48.81,31.53,4,Sandy
32.33,66.18,32.51,4,Sandy
34.3,69.48,20.0,1,Clayey
26.609999999999996,57.1,26.11,0,Loamy
30.74,57.16,66.9,4,Sandy
24.54,66.05,39.14,1,Clayey
34.76,60.13,44.36,4,Sandy
25.47,55.49,58.13,0,Loamy
27.35,62.5,42.01,4,Sandy
28.11,55.71,25.36,3,Clayey
33.96,48.63,35.77,4,Sandy
36.51,58.06,51.74999999999999,0,Loamy
33.0,54.95,39.38,0,Loamy
24.16,49.21,39.12,0,Loamy
32.06,61.93,57.19,3,Clayey
31.63,59.150000000000006,26.89,1,Clayey
35.34,74.07,53.44,0,Loamy
29.35,50.79,33.69,0,Loamy
33.25,55.48,47.7,4,Sandy
30.75,58.05,65.23,2,Red
22.180000000000003,48.96999999999999,24.49,3,Clayey
33.14,62.56,26.19,4,Sandy
21.2,48.29,57.03,4,Sandy
28.41,58.76,58.06,2,Red
22.679999999999996,56.760000000000005,68.02,1,Clayey
37.59,56.25999999999999,44.68,2,Red
31.48,59.28,37.95,1,Clayey
29.469999999999995,59.62,31.329999999999995,2,Red
28.52,63.14000000000001,37.44,1,Clayey
37.46,62.660000000000004,42.24,3,Clayey
24.64,58.38,63.27,0,Loamy
40.0,77.27,38.47,2,Red
22.31,49.61,31.260000000000005,1,Clayey
29.54,59.129999999999995,40.66,0,Loamy
35.59,59.08,70.0,1,Clayey
33.48,58.64999999999999,32.9,0,Loamy
34.99,75.44,53.77,0,Loamy
40.0,66.7,69.57,2,Red
26.369999999999997,52.2,36.71,0,Loamy
30.89,58.66,49.31,0,Loamy
28.31,43.74,42.46,2,Red
24.14,51.650000000000006,39.68,1,Clayey
24.67,47.76,26.369999999999997,0,Loamy
23.6,55.67,40.76,1,Clayey
27.74,65.66,67.85,0,Loamy
27.57,47.43,38.87,2,Red
32.25,51.79,35.69,1,Clayey
33.02,48.8,52.019999999999996,3,Clayey
30.68,54.7,40.85,1,Clayey
30.560000000000002,60.51,28.79,2,Red
25.840000000000003,60.68,34.82,4,Sandy
34.57,55.7,53.44,3,Clayey
26.71,55.160000000000004,44.94,2,Red
22.88,46.03,22.86,1,Clayey
33.69,55.35000000000001,60.53000000000001,1,Clayey
29.219999999999995,49.25999999999999,33.55,2,Red
32.64,67.85,32.04,0,Loamy
30.7,57.61,50.29,1,Clayey
29.749999999999996,58.55,65.87,3,Clayey
30.12,64.91,33.26,4,Sandy
26.619999999999997,61.65,36.08,0,Loamy
33.94,57.36,51.49,3,Clayey
33.34,65.67,58.35,1,Clayey
31.03,54.07,57.8,1,Clayey
32.8,73.72,52.97999999999999,3,Clayey
33.37,65.55,45.17,2,Red
26.13,55.73,53.349999999999994,2,Red
30.47,61.98,21.87,1,Clayey
24.6,59.94,58.54,1,Clayey
26.48,61.28,57.82,4,Sandy
33.16,63.11,53.910000000000004,4,Sandy
37.39,69.61,67.14,2,Red
38.64,74.69,33.53,4,Sandy
22.929999999999996,59.18,36.33,0,Loamy
31.44,62.56,39.08,2,Red
25.600000000000005,66.44,64.99,3,Clayey
33.19,59.66,56.19,0,Loamy
27.12,47.82,58.64,3,Clayey
28.189999999999998,51.2,44.38,3,Clayey
31.97,58.339999999999996,59.72999999999999,2,Red
34.13,65.02,35.68,1,Clayey
26.4,65.58,44.9,4,Sandy
37.03,63.449999999999996,39.53,2,Red
21.34,54.69,39.42,2,Red
30.34,57.74000000000001,34.86,2,Red
27.05,53.84,37.54,1,Clayey
28.09,53.57999999999999,27.41,0,Loamy
36.19,70.05,26.41,1,Clayey
27.86,44.14,58.37,1,Clayey
26.41,56.89,37.25,0,Loamy
28.03,42.81,70.0,1,Clayey
37.56,66.53,37.17,1,Clayey
35.57,69.22,38.56,3,Clayey
34.43,59.77,62.970000000000006,2,Red
31.27,43.49000000000001,37.61,0,Loamy
26.5,45.74999999999999,61.25,2,Red
34.03,60.39,43.18,0,Loamy
28.01,50.4,61.19,2,Red
28.67,55.38999999999999,64.88,3,Clayey
30.47,67.64,60.18,2,Red
29.93,66.3,55.90999999999999,1,Clayey
30.69,60.36,64.89,0,Loamy
30.92,49.97,58.06,0,Loamy
30.78,61.88999999999999,28.42,3,Clayey
27.05,50.42,42.32,3,Clayey
31.18,47.51,35.51,2,Red
31.880000000000003,56.54999999999999,43.06,0,Loamy
31.349999999999998,62.92999999999999,34.02,3,Clayey
30.99,59.97,63.35000000000001,2,Red
32.83,55.64000000000001,40.91,0,Loamy
24.38,50.13,34.67,3,Clayey
31.49,58.29,37.49,3,Clayey
31.93,53.26,30.299999999999997,3,Clayey
33.75,70.86,30.19,0,Loamy
33.91,50.88,53.37,2,Red
32.12,76.73,34.45,1,Clayey
24.06,53.06,37.08,4,Sandy
25.5,53.43,42.85,2,Red
34.0,59.76,27.52,1,Clayey
22.5,58.83,39.36,2,Red
38.66,60.15,57.58,4,Sandy
33.03,59.22999999999999,50.06,4,Sandy
27.05,53.34,70.0,0,Loamy
27.27,62.47,57.15,3,Clayey
38.17,66.45,68.55,0,Loamy
28.13,55.71,50.38,3,Clayey
32.56,62.62,56.50000000000001,3,Clayey
30.840000000000003,47.620000000000005,28.08,2,Red
30.98,64.17,26.259999999999998,2,Red
25.27,52.33,20.33,0,Loamy
38.59,68.57,31.879999999999995,0,Loamy
33.01,56.62,38.75,4,Sandy
29.94,54.580000000000005,36.36,4,Sandy
28.42,68.97,38.11,4,Sandy
31.81,62.69,55.11,4,Sandy
28.06,49.09,36.0,3,Clayey
32.09,67.57,37.6,0,Loamy
30.4,73.93,50.86999999999999,3,Clayey
31.370000000000005,61.559999999999995,36.38,3,Clayey
28.4,64.69,20.0,1,Clayey
35.46,68.5,33.83,2,Red
33.36,48.62,48.04,1,Clayey
30.09,51.68999999999999,31.75,3,Clayey
31.619999999999997,53.17000000000001,41.08,3,Clayey
35.85,65.73,46.71,3,Clayey
28.23,59.709999999999994,40.91,3,Clayey
22.91,52.89,43.54,1,Clayey
31.57,59.0,29.74,0,Loamy
33.33,68.93,44.04,0,Loamy
23.85,54.74,31.15,1,Clayey
33.93,68.08,68.4,2,Red
24.14,50.029999999999994,56.39999999999999,2,Red
30.9,61.42,48.45,0,Loamy
38.27,61.019999999999996,39.38,3,Clayey
30.53,72.94,69.94,1,Clayey
36.91,57.36,46.79,1,Clayey
27.89,58.78,32.12,3,Clayey
25.91,61.36999999999999,35.85,1,Clayey
26.889999999999997,45.93,34.24,0,Loamy
26.9,54.22,37.63,4,Sandy
33.83,56.33,40.46,3,Clayey
32.23,65.73,36.41,1,Clayey
33.56,69.13,30.78,3,Clayey
22.37,59.31,53.4,4,Sandy
40.0,66.19,57.220000000000006,4,Sandy
26.38,58.32000000000001,37.72,0,Loamy
25.09,55.29,28.940000000000005,0,Loamy
34.6,52.97,41.6,2,Red
30.08,55.2,40.09,3,Clayey
23.32,50.4,46.44,1,Clayey
27.409999999999997,54.55,26.1,0,Loamy
29.229999999999997,70.7,54.12,4,Sandy
35.92,63.54,54.99,3,Clayey
24.33,52.3,46.6,2,Red
33.99,62.02000000000001,24.13,0,Loamy
33.8,69.65,29.13,1,Clayey
29.19,67.99,28.27,3,Clayey
22.82,48.25,49.55,3,Clayey
24.87,53.41,36.47,0,Loamy
29.250000000000004,54.77000000000001,56.40999999999999,4,Sandy
28.88,54.57,38.98,3,Clayey
36.11,61.24,27.61,0,Loamy
27.91,48.69,33.26,2,Red
32.0,59.169999999999995,32.35,0,Loamy
31.120000000000005,56.27,40.65,0,Loamy
38.03,60.56,64.39,0,Loamy
40.0,78.63,39.77,3,Clayey
21.56,48.99,38.37,3,Clayey
34.16,57.77,64.71,2,Red
29.739999999999995,67.3,55.7,3,Clayey
24.02,52.18,41.72,2,Red
31.44,57.6,49.09,1,Clayey
27.82,58.21,39.11,2,Red
28.68,48.05,70.0,3,Clayey
37.79,65.38,42.1,0,Loamy
30.840000000000003,62.89000000000001,31.099999999999998,1,Clayey
30.53,54.65999999999999,40.76,2,Red
27.28,67.0,60.31000000000001,2,Red
30.52,52.92000000000001,33.2,0,Loamy
25.51,63.32,68.32,3,Clayey
30.28,76.59,30.599999999999998,3,Clayey
31.27,76.13,35.28,2,Red
26.52,59.29,37.89,1,Clayey
37.78,70.33,64.11,0,Loamy
30.49,58.21,39.3,3,Clayey
29.18,54.17,23.3,4,Sandy
25.21,46.78,31.12,3,Clayey
22.64,49.29999999999999,30.330000000000002,1,Clayey
24.84,49.58,47.64,0,Loamy
30.49,58.83,54.73,0,Loamy
30.73,49.9,32.48,0,Loamy
29.82,58.66,44.21,4,Sandy
23.92,47.26,38.11,2,Red
27.8,66.49,56.09,0,Loamy
40.0,75.55,28.970000000000002,1,Clayey
24.800000000000004,61.32,54.78000000000001,1,Clayey
32.45,67.58,55.56999999999999,1,Clayey
31.610000000000003,66.27,33.06,4,Sandy
40.0,65.43,64.34,4,Sandy
34.46,78.03,54.74,2,Red
20.26,41.17999999999999,47.6,2,Red
36.22,77.81,51.95,1,Clayey
30.24,56.13,30.909999999999997,1,Clayey
35.54,62.73,42.81,0,Loamy
29.73,58.45,60.67,0,Loamy
27.58,64.59,62.12,4,Sandy
26.089999999999996,69.65,41.82,0,Loamy
30.48,61.309999999999995,44.39,2,Red
29.86,48.42999999999999,47.14,3,Clayey
25.2,65.72,54.26,1,Clayey
31.81,70.13,21.18,2,Red
22.32,56.11,24.06,1,Clayey
25.7,67.81,42.7,0,Loamy
30.23,55.76,53.54,0,Loamy
32.37,55.24,33.67,0,Loamy
26.080000000000002,44.39,42.34,3,Clayey
39.89,76.0,32.46,2,Red
38.92,57.75,34.28,3,Clayey
26.41,55.23,43.13,1,Clayey
35.85,62.3,36.56,2,Red
33.0,59.14,48.43,1,Clayey
35.84,73.34,56.27000000000001,2,Red
32.85,53.21000000000001,37.96,1,Clayey
36.16,64.0,43.68,0,Loamy
28.03,51.46,40.88,4,Sandy
38.77,73.1,64.83,4,Sandy
39.61,74.2,29.32,3,Clayey
40.0,65.97,61.68,1,Clayey
31.66,68.88,64.94,4,Sandy
25.79,47.25,45.73,3,Clayey
27.79,54.72,69.39,1,Clayey
27.84,50.300000000000004,41.85,0,Loamy
23.68,57.9,28.78,4,Sandy
32.02,47.68,43.98,0,Loamy
31.869999999999997,56.38,39.33,3,Clayey
33.5,61.540000000000006,58.09000000000001,0,Loamy
21.34,47.910000000000004,23.25,0,Loamy
27.75,48.05,35.2,4,Sandy
27.409999999999997,57.31,54.62,0,Loamy
36.6,74.72,50.919999999999995,4,Sandy
21.52,56.82,37.02,3,Clayey
39.1,77.95,44.22,4,Sandy
30.22,56.38,60.39,0,Loamy
24.32,66.77,37.7,1,Clayey
31.78,51.43999999999999,58.82000000000001,0,Loamy
27.73,59.27,54.2,2,Red
25.66,45.25,65.07,4,Sandy
37.17,70.91,67.53,4,Sandy
27.409999999999997,53.44,36.65,1,Clayey
32.37,61.99,20.42,0,Loamy
29.68,74.89,47.11,4,Sandy
29.9,53.17000000000001,58.98,1,Clayey
31.080000000000002,56.03,45.64,1,Clayey
31.95,59.95,41.17,0,Loamy
28.67,59.49,43.85,0,Loamy
40.0,52.95,43.51,0,Loamy
28.17,50.93,37.01,3,Clayey
28.66,62.69,52.78,4,Sandy
32.76,57.8,53.21,0,Loamy
33.29,71.48,55.06000000000001,0,Loamy
22.61,60.89,53.35999999999999,1,Clayey
36.49,58.68,47.81,3,Clayey
27.77,61.88999999999999,27.289999999999996,1,Clayey
27.09,45.13000000000001,20.39,2,Red
30.34,65.26,61.34,0,Loamy
38.12,66.69,33.67,0,Loamy
37.98,66.3,70.0,2,Red
30.61,58.28,51.6,0,Loamy
39.4,75.28,52.300000000000004,2,Red
27.74,60.46000000000001,44.85,2,Red
27.37,52.05,37.96,3,Clayey
32.5,71.1,69.62,2,Red
26.46,43.65,36.14,1,Clayey
30.31,69.86,46.3,1,Clayey
32.02,50.79,61.39,4,Sandy
36.4,70.69,31.579999999999995,4,Sandy
31.51,54.73,65.9,4,Sandy
39.77,60.41,50.77,4,Sandy
33.93,62.94,38.71,2,Red
32.13,65.75,52.1,0,Loamy
29.989999999999995,54.88999999999999,41.47,2,Red
38.38,71.17,56.449999999999996,3,Clayey
30.43,59.04,40.61,0,Loamy
28.65,49.54999999999999,30.12,2,Red
26.73,51.879999999999995,26.290000000000003,2,Red
33.56,59.78,61.64000000000001,0,Loamy
28.480000000000004,60.34,33.57,4,Sandy
34.31,58.35,30.92,1,Clayey
28.81,49.93,33.75,2,Red
24.11,57.89,23.7,0,Loamy
31.21,55.32,38.91,2,Red
28.66,41.96999999999999,62.44,2,Red
22.83,46.9,34.09,3,Clayey
30.019999999999996,68.96,35.81,2,Red
29.98,73.22,48.77,3,Clayey
34.95,71.28,53.190000000000005,2,Red
27.379999999999995,57.61,57.88000000000001,4,Sandy
39.23,71.01,31.629999999999995,3,Clayey
26.84,54.27000000000001,49.61,2,Red
34.38,70.03,23.96,4,Sandy
37.38,61.81000000000001,32.73,0,Loamy
30.38,67.91,57.24,4,Sandy
33.13,61.63,41.66,4,Sandy
40.0,61.51,32.66,4,Sandy
37.05,61.019999999999996,32.03,4,Sandy
29.45,59.99999999999999,64.63,0,Loamy
20.82,42.97,44.06,2,Red
34.04,60.33,70.0,4,Sandy
25.22,62.81,49.09,2,Red
25.96,53.03999999999999,46.11,1,Clayey
34.01,50.12,30.270000000000003,0,Loamy
40.0,71.27,25.240000000000002,2,Red
35.95,70.71,37.39,1,Clayey
29.41,52.65,48.35,0,Loamy
33.88,55.46,26.2,1,Clayey
33.99,68.26,39.64,2,Red
24.47,57.6,70.0,4,Sandy
24.739999999999995,60.74,60.98,0,Loamy
31.099999999999998,50.279999999999994,40.57,3,Clayey
26.73,44.52,40.8,3,Clayey
30.46,71.86,41.95,3,Clayey
28.699999999999996,59.26,46.42,1,Clayey
25.28,55.11,38.36,3,Clayey
23.54,50.26,50.15999999999999,0,Loamy
28.53,62.54,61.11,2,Red
26.45,56.63,64.39,3,Clayey
27.710000000000004,67.71,47.17,0,Loamy
24.98,47.0,20.99,0,Loamy
36.94,58.839999999999996,55.16,4,Sandy
30.26,50.56999999999999,43.21,1,Clayey
32.12,69.24,36.58,2,Red
22.33,46.53,40.1,3,Clayey
27.36,61.34,43.04,1,Clayey
29.03,53.72,43.41,0,Loamy
32.8,55.77,44.43,4,Sandy
32.28,58.89,29.28,3,Clayey
37.53,58.75,51.59,2,Red
22.55,56.57,51.93,0,Loamy
28.92,44.74,44.89,2,Red
26.05,48.76,45.26,0,Loamy
24.84,58.91,43.15,2,Red
26.56,59.440000000000005,32.72,1,Clayey
31.15,55.59,35.09,2,Red
26.71,55.75,70.0,1,Clayey
29.67,63.41,36.42,2,Red
33.3,61.13,64.91,1,Clayey
32.01,57.23,32.85,4,Sandy
30.59,54.90999999999999,43.28,4,Sandy
37.88,74.88,27.06,2,Red
30.48,47.8,70.0,0,Loamy
30.299999999999997,69.31,52.01,1,Clayey
34.08,55.54,59.21000000000001,1,Clayey
38.45,63.15,58.06,3,Clayey
25.73,68.57,70.0,4,Sandy
20.559999999999995,55.98,65.55,0,Loamy
38.77,68.24,57.2,4,Sandy
30.560000000000002,55.9,40.77,3,Clayey
26.93,51.37,50.86999999999999,4,Sandy
31.42,63.61,32.38,0,Loamy
25.12,46.17,43.74,2,Red
32.41,67.07,32.33,0,Loamy
27.81,63.25999999999999,43.38,4,Sandy
23.36,50.24000000000001,34.4,4,Sandy
33.0,57.63,37.28,0,Loamy
26.02,55.23,47.78,4,Sandy
26.74,56.43000000000001,41.86,0,Loamy
33.17,68.4,25.540000000000003,1,Clayey
33.5,69.8,35.8,3,Clayey
28.32,55.53,39.8,3,Clayey
29.54,71.68,57.48,4,Sandy
25.68,50.13,50.919999999999995,2,Red
28.77,63.48,49.52,2,Red
23.17,44.36000000000001,26.03,4,Sandy
27.12,63.03,28.6,0,Loamy
31.38,57.13,37.26,1,Clayey
27.91,58.99,64.03,1,Clayey
36.99,70.45,29.04,2,Red
35.01,69.3,40.11,4,Sandy
38.22,70.27,63.95,1,Clayey
30.23,47.44,55.39000000000001,2,Red
33.72,52.61,37.01,1,Clayey
29.14,58.06,43.94,3,Clayey
34.18,69.67,48.66,4,Sandy
28.32,59.85,58.07,4,Sandy
28.16,57.48,62.199999999999996,4,Sandy
40.0,52.02,45.67,3,Clayey
30.08,57.14,37.49,3,Clayey
27.61,61.040000000000006,41.97,3,Clayey
23.740000000000002,62.35000000000001,31.53,4,Sandy
22.26,52.88,34.12,0,Loamy
34.77,66.85,35.35,3,Clayey
26.630000000000003,45.47,29.059999999999995,3,Clayey
24.69,52.7,23.05,0,Loamy
24.7,48.88,41.18,1,Clayey
28.79,61.59,40.95,4,Sandy
25.37,56.61,56.98,4,Sandy
35.56,61.269999999999996,33.78,1,Clayey
28.85,45.97,49.62,1,Clayey
22.679999999999996,53.23,44.85,3,Clayey
33.94,57.41,48.69,0,Loamy
26.44,51.89,42.5,3,Clayey
27.430000000000003,65.87,20.0,4,Sandy
26.23,55.01,32.74,0,Loamy
30.45,68.48,46.14,1,Clayey
25.4,50.75,42.4,1,Clayey
27.56,58.14999999999999,53.0,1,Clayey
37.29,61.830000000000005,31.91,1,Clayey
25.22,56.62,37.89,4,Sandy
26.880000000000003,58.54,70.0,2,Red
21.46,49.42,45.96,4,Sandy
28.14,68.89,31.959999999999997,3,Clayey
32.55,64.64,43.51,0,Loamy
24.15,40.44,44.93,2,Red
36.93,71.6,35.49,0,Loamy
32.73,62.28,57.46,4,Sandy
29.55,66.21,41.21,3,Clayey
35.85,54.97,32.94,0,Loamy
31.4,69.24,29.059999999999995,2,Red
34.9,71.05,59.48,2,Red
30.98,59.93,30.969999999999995,0,Loamy
24.15,51.72,31.91,2,Red
30.029999999999998,48.19,41.44,1,Clayey
28.44,52.45,34.64,2,Red
24.69,45.0,34.65,1,Clayey
34.34,54.99,47.61,1,Clayey
27.409999999999997,51.23,46.31,1,Clayey
32.89,60.09,59.65,3,Clayey
31.339999999999996,59.690000000000005,60.78,2,Red
27.79,58.46,20.0,2,Red
22.439999999999998,58.97999999999999,31.459999999999997,0,Loamy
20.09,49.43000000000001,29.64,1,Clayey
31.51,67.28,31.19,3,Clayey
33.68,55.21,53.32,4,Sandy
30.94,46.3,42.29,0,Loamy
30.93,52.97,59.11999999999999,2,Red
27.81,59.99999999999999,25.06,4,Sandy
31.360000000000003,56.32,45.45,4,Sandy
32.97,57.21,28.800000000000004,0,Loamy
30.13,57.87,62.23,1,Clayey
29.469999999999995,68.26,30.54,4,Sandy
29.520000000000003,70.13,55.59,0,Loamy
26.579999999999995,49.05,23.6,0,Loamy
32.39,69.83,53.98,2,Red
27.86,58.24,49.66,2,Red
27.87,59.72,43.57,0,Loamy
31.120000000000005,59.5,48.49,0,Loamy
25.45,59.9,50.42999999999999,1,Clayey
25.44,59.38000000000001,44.01,2,Red
26.27,47.11999999999999,39.19,2,Red
30.570000000000004,48.3,44.43,4,Sandy
27.27,66.44,34.85,0,Loamy
30.34,54.73,62.24,1,Clayey
28.429999999999996,66.03,44.05,1,Clayey
25.5,56.25999999999999,56.35,4,Sandy
33.23,61.09,39.74,0,Loamy
27.83,45.02,52.22,1,Clayey
21.81,55.61,64.1,2,Red
37.5,70.28,65.23,1,Clayey
25.64,52.31,36.33,0,Loamy
32.72,65.66,45.12,3,Clayey
27.83,51.16,44.2,3,Clayey
29.800000000000004,49.21,70.0,0,Loamy
27.939999999999998,55.06000000000001,48.07,3,Clayey
33.38,69.64,47.26,1,Clayey
33.15,56.79999999999999,52.580000000000005,1,Clayey
20.27,48.38,26.05,1,Clayey
25.8,68.86,28.279999999999998,3,Clayey
24.18,49.220000000000006,58.279999999999994,4,Sandy
27.34,64.09,45.24,4,Sandy
33.33,61.68,36.85,0,Loamy
37.84,71.33,37.32,1,Clayey
29.4,59.77,36.99,4,Sandy
29.02,54.059999999999995,21.84,3,Clayey
25.28,48.89000000000001,31.22,2,Red
26.16,67.1,44.73,4,Sandy
32.81,49.4,37.62,0,Loamy
25.24,59.52,65.55,1,Clayey
36.1,74.43,33.26,3,Clayey
30.99,68.56,42.89,1,Clayey
34.66,61.82,45.18,4,Sandy
31.8,59.129999999999995,20.0,3,Clayey
28.69,65.85,51.019999999999996,4,Sandy
21.55,59.81,42.69,3,Clayey
29.05,44.58,47.92,2,Red
25.08,46.32999999999999,34.66,2,Red
39.1,61.36,46.18,4,Sandy
26.49,52.95,43.97,1,Clayey
33.41,65.63,33.09,0,Loamy
36.63,63.13,35.97,2,Red
36.12,70.69,43.66,3,Clayey
40.0,67.3,47.09,3,Clayey
27.05,46.43,54.7,0,Loamy
33.43,57.050000000000004,40.58,1,Clayey
38.27,63.64,34.87,1,Clayey
24.67,58.06,36.05,1,Clayey
23.88,50.11,28.85,3,Clayey
25.870000000000005,52.61,51.85000000000001,0,Loamy
30.819999999999997,64.35,50.99,3,Clayey
26.97,52.440000000000005,68.26,3,Clayey
27.440000000000005,57.21,44.21,3,Clayey
28.67,57.85,35.03,2,Red
32.67,62.29,40.3,3,Clayey
27.76,53.93,55.61,1,Clayey
31.99,70.0,65.07,1,Clayey
26.59,61.53,38.46,2,Red
36.79,65.0,25.870000000000005,3,Clayey
30.99,49.27,20.0,1,Clayey
32.87,73.43,28.800000000000004,3,Clayey
27.710000000000004,43.77,39.93,4,Sandy
30.040000000000003,71.83,37.85,0,Loamy
25.45,43.45,27.0,1,Clayey
24.38,43.06,57.85,2,Red
29.03,55.07,21.85,1,Clayey
25.8,52.64,23.15,3,Clayey
29.63,52.150000000000006,29.15,2,Red
30.19,50.07,55.28000000000001,1,Clayey
31.02,57.58,20.0,1,Clayey
27.75,53.08,32.46,3,Clayey
30.13,67.09,45.6,4,Sandy
38.71,69.52,49.63,1,Clayey
31.68,50.27,50.06,4,Sandy
34.14,78.24,27.47,3,Clayey
29.59,52.76,46.61,0,Loamy
23.14,53.52,59.52,2,Red
26.880000000000003,63.50999999999999,45.65,0,Loamy
29.83,49.84,47.91,2,Red
31.49,60.18,54.839999999999996,1,Clayey
25.78,46.81,28.23,2,Red
25.48,53.37,67.14,3,Clayey
30.8,50.26,34.44,4,Sandy
35.04,68.15,32.62,1,Clayey
26.46,54.2,60.37,0,Loamy
29.54,70.83,36.15,1,Clayey
29.84,56.17,52.61,3,Clayey
23.479999999999997,58.68,33.71,1,Clayey
21.23,56.98,70.0,2,Red
22.9,52.41,37.35,2,Red
38.33,73.15,39.17,3,Clayey
36.38,71.89,48.76,2,Red
32.37,71.46,24.3,3,Clayey
27.400000000000002,59.99,27.390000000000004,1,Clayey
33.21,56.71,52.11,4,Sandy
23.729999999999997,47.43,43.98,1,Clayey
25.27,46.34,30.37,3,Clayey
29.250000000000004,55.35000000000001,49.89,1,Clayey
29.280000000000005,54.61,62.260000000000005,2,Red
31.57,56.03,49.4,4,Sandy
23.31,47.22,25.84,4,Sandy
23.77,59.04,33.31,4,Sandy
40.0,67.48,41.87,4,Sandy
22.79,55.32,40.35,1,Clayey
26.910000000000004,47.11,41.41,0,Loamy
30.24,53.59,54.410000000000004,1,Clayey
35.62,59.35,43.06,1,Clayey
28.35,52.08,20.51,1,Clayey
30.66,48.42999999999999,53.73,0,Loamy
28.5,60.14,60.87,4,Sandy
37.5,65.89,45.19,0,Loamy
37.32,62.83,35.2,2,Red
31.38,58.81,20.99,3,Clayey
26.97,61.39,69.28,3,Clayey
24.87,53.769999999999996,41.62,4,Sandy
27.57,52.6,61.709999999999994,1,Clayey
34.1,65.21,40.7,2,Red
35.45,66.58,36.72,2,Red
31.24,51.41,41.09,1,Clayey
28.27,64.54,36.26,4,Sandy
27.03,62.23,28.65,3,Clayey
32.46,68.48,31.3,4,Sandy
26.35,63.69,58.47,0,Loamy
32.76,50.34,37.94,0,Loamy
21.71,44.2,43.22,1,Clayey
28.1,69.82,63.0,4,Sandy
33.02,78.74,48.74,1,Clayey
21.889999999999997,49.75,40.89,0,Loamy
36.93,61.19,29.29,2,Red
30.92,64.22,55.339999999999996,3,Clayey
32.53,71.92,37.71,1,Clayey
28.68,61.24,31.870000000000005,0,Loamy
36.1,66.96,25.72,4,Sandy
21.7,40.45,64.17,4,Sandy
30.5,62.99,36.07,2,Red
30.43,59.8,49.02,1,Clayey
32.33,67.75,59.96,0,Loamy
29.44,57.46,38.52,2,Red
29.3,51.86000000000001,65.79,4,Sandy
38.47,62.47,48.62,1,Clayey
29.46,59.85,38.35,1,Clayey
37.38,74.63,60.35,3,Clayey
26.59,49.71,34.99,0,Loamy
25.41,49.09,44.03,4,Sandy
33.39,71.13,49.02,3,Clayey
28.36,50.91,33.57,3,Clayey
37.54,71.73,49.13,2,Red
31.38,68.77,66.23,0,Loamy
28.27,66.94,52.35000000000001,3,Clayey
29.520000000000003,60.02,61.06,3,Clayey
